review,true_label,pred_label,confidence
"في استرسال كعادته يسير زيدان في خطو أدبي رائق من فوضى المحال من السودان إلى مصر إلى الإمارات إلى أوزبكستان وطجكستان إلى باكستان فأفغانستان . ليمزج المتناقضات ويحكي المحال بين. الحب الخطيئة والعذري، الأبيض والأسمر، البساطة والتعقيد، السلام والحرب، الهدوء والصخب، القوة والاستكانة، الحلال والحرام، الحقيقي والزائف، والعلم بالشيء واللاعلم. وكل ذك في لوحة تجريدية ذات ألوان لا هي بفلسفية ولا واقعية الطيف غنية بالأدب واللغة ومفعمة بالثقافة. ولطالما كانت المتناقضات مقبرة من يجمعها فهل كانت مقبرة لهذه الرواية. ولكن السؤال ذاته يطرح نفسه كسائر أعمال زيدان.؟؟ هل هي قصة واقع أو ذات إمتداد له أم أن الواقع وحبله بالقصص من أنتجه في مخيلة زيدان. القصة تنتهي لتحكي أن صاحبها الذي لم يصرح بتسميته ما هو إلا ""سامي الحاج"" مصور قناة الجزيرة الذي اعتقلته الولايات المتحدة وأودعته سجن جوانتانامو في قصة شهيرة، ولكن عدم تصريح الكاتب بشيء من ذلك بحسب ما اعتدنا من كتاب السير والروايات بالاشارة للواقع، واستطراد الرواية لتحكي قصص وتسمي اشخاص من عالم الواقع، يدخلنا في شك المعرفة ويحملنا في رحلة جديدة للبحث عن هوية الرواية مع زيدان. قد لا يعتبر إقحام بعض الأشخاص الهامشيين طعناً في قدرة الكاتب بقدر ما يعبر عن جموح ثقافة الكاتب ورغبته بالإشارة إلى كافة ألوانه الثقافية وغزارتها وهو امر لا يستسيغه كثير من القراءة. أضف إلى ذلك الوهن في الإيقاع الحدثي ""الحبكة"" التي تعاود زيدان على صعيده الشخصي بالاستعانة بقصص مطروقة سواء بالواقع كما في هذه الرواية او بكتابات الاخرين كما في عزازيل المستوحاة من رواية (امبرتو ايكو ""اسم الوردة"") وتؤكده ظل الافعى التائهة، يجعلنا في شك من مقدرة زيدان الروائية رغم لغته الأدبية الجيدة وثقافته الواسعة والمتنوعة.",0,1,0.486
المصداقيه فى سرد الوقائع اجمل مافى الكتاب,1,0,0.937
كتاب جيد إلى حد ما. ما كان شائع أو على الأقل ما كنت أظنه أنا أن مجرد صعود الدرجات الدنيا إلى أعلى في المجتمع يؤدي إلى شيوع قيم و عادات لم تكن مستساغة من قبل. لكن تلك النظرية في حد ذاتها قاصرة و غير قادرة على توضيح أسباب التدين الظاهري و الإهتمام بالمظاهر و كل ما يبرز الوجاهة الإجتماعية كنوع السيارة و أو المحمول الآن و ما إلى ذلك. لذلك أعجبتني فكرة الحراك الإجتماعي السريع و تأثيره على مختلف نواحي المجتمع. فالكاتب هنا ركز على الحراك سواء من أعلى لأسفل أو من أسفل لأعلى و سرعته و زوال الحواجز العالية بين الطبقات هو ما جعل هؤلاء الصاعدين حديثا يحاولوا إثبات مكانهم الجديد بإستخدام بعض المظاهر كإقامة أفراح باهظة الثمن أو إستخدام ألفاظ أجنبية دون داعي و في المقابل الهابطين من أعلى لأسفل يحاولوا التشبس بأي شئ فيلجأوا أيضا لمثل هذه المظاهر رغم ضيق ذات اليد أحيانا. و أيضا زوال الحواجز بين الطبقات و تحركها السريع جعل الناس في قلق دائم . فبقاء الحال أضحي من المحال و بالتالي ظهر من يحاول إثبات مكانته بإستخدام الدين أو من يلجاء لإستخدام مظاهر مادية لم تكن موجودة من قبل. طبعا كل هذا لا يعني أن النظرية السابقة غير صحيحة أيضا لكنها أحد الأسباب و ليست كلها. لكنني لم أفهم الأجزاء الخاصة بالمراحل السياسية و الإقتصادية المختلفة التي مرت بها مصر و تأثيرها على المجتمع جيدا. وفي كثير من الأحيان كانت تلك التحليلات تتعارض مع بعضها و لو في عقلي أنا على الأقل,1,1,0.719
رواية كويسة بس بعد عزازيل فعشان كدة الناس _وانا منهم _ شايفاها قليلة,1,1,0.59
أذهلتني النهاية حقا فلم اكن أتخيل قطعا أن تكون تلك نهاية القصه ! والذي حقا اثار دهشتي في هذه الروايه هو اختلال مفهوم التدين يشكل مثير للدهشه فممارسته للبغاء لايمانع كونه متديناً ومحافظ على صلواته ! لا أنكر باني لم اكن استمتع كثيرا خلال قراءتي لها وكان اصراري على اكمالها من باب معرفة النهايه لها الا انها طبعا لاتخلوا من عبقرية نجيب محفوظ ف استعمال الكلمات وكذلك بعض التشبيهات التي استوقفتني حقا .,1,1,0.97
ما أتمنى لنفسي أكثر من أعيش عيشة هادئة كتلك التي ينعم بها الراوي مع محبوباته الشجر ممتعة :),1,0,0.971
اعجبني كثير مصداقية الاسواني في الكتابة رواية مميزة تعرض جزء من واقع مصر قبل الثورة وكذلك واقع المهاجرين في امريكا,1,0,0.974
مفيد جداً . بس ممل بعض الشئ !!,1,1,0.991
اللغة المستخدمة في الكتاب غاية في العذوبة والرقة واري ان شخصية النبي هي انعكاس لشخصية جبران ونصائحه مستقاه من وجهة نظر جبران في الحياة والتعايش مع البشر. مقدمة الكتاب لثروت عكاشة جاءت رائعة واعطت تميهد لمحتوي الكتاب بشكل جيد الي جانب التحدث عن نشائه جبران وحياته وطريقة تفكيرة.,1,0,0.989
قرائتها بعد الثورةأضاعت نصف متعتها.,1,0,0.661
ظل الأفعى . كينونة المرأة ؛ قداسة المرأة من أنوثتها وليس بانتهاكها . وتشبهها بالرجل حبكة رائعة . لغة قوية وكم سعدت بوصف الأفعى ؛ . غضبت ذات يوم حين لقبني صديق بالأفعى اليوم أنا فخورة . تحياتي ليوسف زيدان,1,0,0.994
كتاب قيم يوضح لبض الأمور التي التبست على الناس: ففي الجزء الأول منه يزيل الشبهات عن حرمانية الثورة والخروج على الحاكم ويبين زيف فقهاء السلطان وضلالهم. والجزء الثاني يذكر لبعض الأسباب التي أدت لخروج الشعب ثائراً والتي يوجب معها الخروج لا التحريم! والجزء الثالث يعرض بعض خصائص دولة الإسلام فهي دولة مدنية تحتكم على شرع الله وتستخلف الأمة جميعها كل في مجاله فيما لا يتعارض مع الشرع، وكذلك يوضح أن غير المسلمين مواطنون لهم ما للمسلمين وعليهم ما عليهم فهم مواطنون، كذلك يعرض لمبدأ الشورى وكيف أنها ملزمة. يوليو 2011,1,1,0.521
