review,true_label,pred_label,confidence
" رواية رائعة . أسلوب ممتع كما تعودنا من يوسف السباعي كان هناك شعور بالملل أحياناً ولكنه ما يفتأ إلا أن يذهب ليحل محله الشوق لإتمام الرواية ومعرفة الأحداث في البداية . أحببت علي جداً ووجدت فيه الرجل الذي قلَّ ما نجده في هذا الزمن . ""رجل والرجالُ قليلُ"" . وما زال . أحببتُ فيهِ عزة كرامتِه وكبرياؤه وثقته في نفسه، هو ابن الجنايني كان يحلم دائماً بالوصول إلى القمة ليحصل على الأميرة . رغم كل الصعوبات التي مرت بهم . رغم كل السنين التي فرقت بينهم إلا أن قلبيهما اجتمعا في النهاية . حبهما لم يخف . كان إيمانهما ببعضهما رائعاً بالرغم من أن لمحات من اليأس والخذلان قد مرت بهما ولكن ما أن يحصلا على نظرة حتى يعود الإيمان أقوى وأقوى ربما لم أحب ضعف علي من هذه الناحية . لقد كان ضابطاً مقداماً وصل إلى الأعالي بجهده وبإثبات نفسه وقدرته فتمت ترقيته وكانت سمعته وأخلاقه الطيبة دافعاً لكل من عرفه حتى يستطيع الاعتماد عليه كنتُ أرى علي مؤمناً جداً لا يخطئ . لا أقصد الأخطاء العادية إنما المعاصي . كان لا يسهر لا يشرب لا يقرب النساء، ولكن كريمة غيرته . بسبب إحراقها للرسالة التي كانت ستساعد علياً في صيامه وانتظاره لأميرته الصغيرة، فقد ذهب إلى كريمة بغمرة يأسه . كان على وشك تشويه سمعته إن لم تكن قد شوهت قليلاً بسبب اللغط الذي كان يتكلم فيه الضباط عنه من إيوائه لراقصة في جناحه، ربما هو أحب كريمة فقط للحاجة كان يحب حبها له، كان يرى فيها تنفيساً عن يأسه وكان يعطف عليها، ولكن نعود لأن هذه هي طبيعة البشر . الرواية جد واقعية . واقعية بكل احداثها كريمة هذه الشخصية تعاطفت معها ولكني لم أحبها، كان بمقدورها أن تغير من مصيرها عندما رأت نظرات علي لأول مرة مشمئزة من طريقة عيشها، ولكنها استمرت واستمرت وتنقلت بين الرجال وأصبحت من أشهر الراقصات وتنزهت عن كل هذا عندما حصلت على علي، اشمئززتُ منها لأنها لم تحاول أن تجد طريقاً آخر للعيش إلا ببيع نفسها حسين . أخو علي، لا أنكر هو شخصية محببة خفيف الظل، ولكني اشمززتُ منه أيضاً فقد كان يتنقل بين النساء كثيراً ولم يرتدِع من حادثة مرضه، ولكن الحمدلله في النهاية عرف قدر والدته و""بهية"" الشابة التي انتظرته طويلاً حتى حصلت عليه أخيراً علاء . شخصية كريهة لأبعد حد وروحه في مناخيره، لم أستسغها ونهايته كانت مرضية جداً إنجي . فتاة مرهفة الأحاسيس أحببتها جداً . كانت متواضعة جداً لم تتغلى على أحد أي كان موضعه الرواية رائعة . بما فيها من أمل بأن الوصول إلى القمة ممكن وبأن لا أحد يعلو على أحد مهما كان . ربما هذا لا يعترف به الكثير من الناس إلا أنه واقع . فلا فرق بين غني وفقير عند الله إلا بالتقوى اهمم . وأسلوب يوسف السباعي دوماً ممتع بكل ما يقدمه سعيدة لقرائتي هذه الرواية ",1,1,0.353
 اخيراً يبتعد الدكتور احمد توفيق عن الأساطير إلى الخيال الجامح والتوقع المستقبلي بتكنيك روائي رائع أذهلني. قابلت هذه الرواية عام 2012 وقد خرجت للنور عام 2008. ولذا فإن ما بناه الدكتور توفيق قد يختلف عن واقعنا إلا أنه لازال إحتمالاً قائماً طالما الفساد يعرش في أركانها. الجانب الإشتراكي للكاتب ظهر في أسطر الكتاب -أو هكذا أظن-.لكنه لم يعكر من صفو التوقع الرائع الرائق للأحداث والتي دعمها الكاتب بإحصاءات ومقالات لا تستشعر بأسلوبه الرائع أنها دخيلة على الأحداث. أحببت التكنيك وكرهت الحيوانية التي يصل إليها البشر بسبب حالة الإكستريم سواء للفقر أو للغنى. ما أجمل التوسط والوسطية التي دعانا إليها رب البرية والتي لن تتحقق إلا بالإعتصام بحبل الله وعدم التفرق. أحببت الأحداث وتخيلت الصورة التي رسمها الكاتب ببراعة. كرهت يوتوبيا مصر وأغيار مصر. وتأثرت كثيراً برأيه عن الثقافة وأؤيده فيها حتى أنني أقتبسته من أسطر الكتاب ونادراً ما أفعل. أرشح الكتاب للقراءة، ولا أرغب في التفصيل حتى لا أحرق الاحداث على أصدقائي الذين لم يقرأوه. ولعل للتفصيل موضع آخر. ,1,0,0.368
 لم اجدها بكل تلك لروعه التى تحدث عنها الكثير !,1,0,0.932
 جميل، ولكن لم يطربني فاروق كثيرًا للاسف، كما ان بعض العبارات الدينية لم استسغها أبدًا .,0,1,0.798
 القصه المعتاده عن فتاه ضعيفه الشخصيه بشكل مفزع تتعلق بشخص سادى وتقوم بإهدار كرامتها مرارا وتكرارا من أجله الاسلوب ممتاز والحبكه جيده لكن خضوع البطله وضعف ارادتها استفزونى بشده إقتباسات من الكتاب,1,1,0.482
 رواية جميلة حبكة شخصيات ف منتهى الجمال حتى والكاتب بيتنقل من شخصية لشخصية معرفتش اتوه منه تجبرك كمان انك تكملها باسرع وقت عيبها الوحيد التفاصيل الجنسية الزيادة ودة اظنه سمة غالبة ف كتابات علاء الاسوانى,1,0,0.966
 من أجمل الكتب التي قرأتها في حياتي. الكتاب عبارة عن خواطر وتأملات رجل على المعاش، تتحول فيها أحداث صغيرة تافهة إلى أحداث حقيقية تثير اهتمامك. تعيش معه تأملاته التي تدخل بك في نوبات ضحك أحيانا، لتنتهي من الكتاب وهناك إحساس جديد بداخلك. كتاب كأنه قصيدة شعر طويلة، شديدة الرهافة. لا يمكنك ألا تقرأ هذا الكتاب! ,2,0,0.609
 حلو جداااااااااااااااااااااا,1,0,0.99
" فعلا انا مش قادر اصدق انه طفل هو اللي كاتبه حتي لو هو كان زياد الاسطوري الكلام ساحر عميق لو مستني ريفيو فاعذرني دي مقتطفات منه ودا ابلغ ريفيو حائرٌ أنا بين أن يبدأ الفرح وألاَّ يبدأ مخافةَ ينتهي . ""أتحدّاك بالخطيئة تتحدّاني بالحب وأَسكت لأننا أنت الحب وأنا لست الخطيئة"" ""الإنسانُ متى عرف الحقائق سقط عن سرير الأحلام"" ""فما الرحيلُ همّنا بل الوداع"" ""في دنيانا يا أمي لا يوجد فستانٌ بشع ما دام لكلّ فستان واحدةٌ تُحب أن ترتديه"" ""صرت أخاف أنْ أُطيل النوم آي لا يذهب الجميع وأبقى وحدي"" ",2,1,0.693
 معالجة سطحية و كتاب سطحي جدًا، يحاول صاحبه التحاكم - نسبة الى الحكمة - و التفلسف لكن لا يجد اليهما سبيلاً، الأمر الوحيد الذي يستحق القراءة بالكتاب هي نقولات الكاتب عن غيره - و هي ليست كثيره و ليست بذاك، - و قصته مع باولو، لا انصح به,0,1,0.833
 كنت متوقعه انها هتبقي افضل من كده من قرايتي لتراب الماس وفرتيجو اللي حبتهم جدا كان عندي حماس اقرا لاحمد مراد تاني وكنت عندي فضول رهيب وانا بقرا روايه الفيل الازرق بس اتصدمت وانا بقراها بتفاصيلها الممله ونهايتها السخيفه رأيي المتواضع ان الروايه ضعيفه وممله لدرجه ممله :),0,1,0.918
 أكتفي بأن الكاتب غريب الأطوار، ويبدو لي أنه يعاني من الكثير من الاضطراب الذي استطيع أن اقرأه بوضوح في هذه القصة. فهو يصف ممارسة الجنس مع امرأة أصابها المرض، بالجهاد. فقد سافر لها بطل الرواية إلى لبنان ليعاشرها قبل أن تموت وتودع الحياة. أتاها مجاهدا ليحقق لها احلامها الأخيرة!!! . والعياذ بالله. الكتاب بعيد عن كل القيم الدينية والاجتماعية وحتى قيم الرجولة والشهامة. بالنسبة لي كتاب انتشلته من مستنقع ثم رميته فيه مرة أخرى وبلا رجعة . ,0,1,0.991
 ابعادها السياسيه يمكن اسقاطها على الواقع المعاصر ********************* سرديه لكن اسلوب نجيب محفوظ مميز,1,0,0.567
" أول رواية أقرأها لأحلام لغتها عذبة ساحرة لذيذة وهذا كل ما هنالك . لم لأجد في الرواية ما يشدني لمتابعتها أكثر من اللغة الفاتنة أم الرواية كمحتوى لم ترق لي قط فكنت أجد طلال أو أياً كان اسمه سخيفاً سطحياً ومغرورا حتى الثمالة ينظر للنساء كخائنات ولا يعرفن الوفاء وهو أبعد ما يكون عن الوفاء ، عجوز في الخمسينات من العمر يتصرف بغرور وطيش شاب في بداية الثلاثينات يتنقل من امرأة لأخرى ليثبت كم هو رائع وجذاب ويرضي غروره ونرجيسيته بينما يتسلى بقصصه السخيفة مع النساء تاركا زوجته وابنتيه الذي يزعم بحبه لهما في مكان ما لا أعلم ما هو .حقيقة لم أكره بطلا في رواية ككرهي له ياله من شخصية لا تطاق وهالة مجرد ساذجة سمحت لذاك الطلال أن يتحكم بها كلعبة ولكنها في النهاية تعلمت درسا جيدا وهو أنه مجرد غبي لا يستحقها . قصة حبهما لم أشعر بأنها قصة حب بل كانت مجرد انبهار ورغبة في الحب من قبل هالة وتسلية وإرضاء للغرور من قبل طلال إنتهت لسبب سخيف هو كبرياؤه المزعوم المفارقة في قصة الحب الغريبة هذه هو أن طلال اراد من هالة أن تحبه لسخصه لهذا لم يكن يريد أن يفصح عن اسمه لها بالبداية لكن فيما بعد وجدت أنه يفعل العكس حيث لايكف عن استعراض نفوذه وأمواله والتباهي بها والتبجح بعبقريته وثراءه وكأنه يريد أن يستميل قلبها بكل هذه المظاهر والبهرجة بدل أن يستميله بشهخصيته لا أدري أهو نوع من الاختبار لها ؟ لكن إن كان كذلك فلماذا غضب منها حين رفضت سطوة ماله واعتبرها إهانة لكبرياءه إنه شخص غريب ومعقد نوعا ما وأكاد أجزم أنه مثال للنرجسية لا أكثر . آآآآآه بحق لم تستهويني الرواية والنجمتين للغة وبعض الإقتباسات الجميلة لا أكثر وربما لي تجربة أخرى مع أحلام لأنني أحببت عذوبة كلماتها والتي قد تضيف الكثير لرصيدي اللغوي :) هذه بعض المقتطفات التي راقت لي : "" الحياء نوع من أنواع الأناقة المفقودة ، شيء من البهاء الغامض الذي ما عاد يُرى على وجوه الإناث "" --------- "" كل ما يأتي على عجل يمضي سريعاً وكل ما نكتسبه بسرعة نخسره بسهولة"" ---------- "" الحب هو ذكاء المسافة ، ألا تقترب كثيرا فتلغي اللهفة، ولا تبتعد طويلا فتُنسى، ألا تضع حطبك دفعة واحدة في موقد من تحب،أن تبقيه مشتعلا بتحريك الحطب ليس أكثر،دون أن يلمح الآخر يدك المحركة لمشاعره ومسار قدره "" ----------- "" الكبرياء هو أن تقول الأشياء في نصف كلمة ألا تكرر، ألا تصر ،ألا يراك الآخرون عارياأبدا ، أن تحمي غموضك كما تحمي سرك "" ----------------- "" ماقد يبدو لك خسارة قد يكون هو بالتحديد الشيء الذي سيصبح فيما بعد مسؤولا عن إتمام أعظم إنجازات حياتك "" ------------------ "" البيت يصنع جماله من يقاسموننا الإقامة فيه "" ----------- "" هناك حب يجعلنا أجمل وآخر يجعلنا نذبل ، ثمة رجال يبثون ذبذبات سلبية غصبا عنهم،يأتونك بكآبتهم وهمومهم وعقدهم وعليك أن تنتشليهم بالحب من وحل أنفسهم وهؤلاء لا أمل منهم تمدين لهم يد النجدة على أمل أن تكسبي رجلاً فإذا بالرجل يتشبث بتلابيبك حد إغراقك معه في بركة مياهه الآسنة "" ------------------ "" ثمة خسارات كبيرة إلى حد لا خسارة بعدها تستحق الحزن "" ---------------- "" الثراء الحقيقي لا يحتاج إلى إشهار الذهب، لا يعنيه إبهار أحد، لذا وحدهم الأثرياء يعرفون بنظرة قيمة أشياء لا بريق لها "" ------------------- "" ثمة شقاء مخيف ،يكبر كلما ازداد وعينا بأن ما من أحد يستحق سخاءنا العاطفي ولا أحد أهل لأن نهدي له جنوننا "" ---------------------- "" نحن نساوي من نقيس أنفسنا بهم ، لا تقيسي نفسك إلا بالكبار إن شئت أن تكوني كبيرة "" ---------------------- "" تذكري أنكِ كما ترين نفسك تكونين "" -------------------- ",0,1,0.5
