sku,date,units_sold
SKU_183,2023-04-24,30
SKU_183,2023-05-01,24
SKU_183,2023-05-08,15
SKU_183,2023-05-15,43
SKU_183,2023-05-22,16
SKU_183,2023-05-29,10
SKU_183,2023-06-05,48
SKU_183,2023-06-19,8
SKU_183,2023-06-26,35
SKU_183,2023-07-03,10
SKU_183,2023-07-10,21
SKU_183,2023-07-17,6
SKU_183,2023-07-31,5
SKU_183,2023-08-07,19
SKU_183,2023-08-14,20
SKU_183,2023-08-21,20
SKU_183,2023-09-04,11
SKU_183,2023-09-25,6
SKU_183,2023-10-02,18
SKU_183,2023-10-09,20
SKU_183,2023-10-16,19
SKU_183,2023-10-23,8
SKU_183,2023-11-06,31
SKU_183,2023-11-13,62
SKU_183,2023-11-27,12
SKU_183,2023-12-04,18
SKU_183,2023-12-18,23
SKU_183,2023-12-25,51
SKU_183,2024-01-01,2
SKU_183,2024-01-08,45
SKU_183,2024-01-15,8
SKU_183,2024-01-29,2
SKU_183,2024-02-05,14
SKU_183,2024-02-12,19
SKU_183,2024-02-26,2
SKU_183,2024-03-04,8
SKU_183,2024-03-11,21
SKU_183,2024-03-25,29
SKU_183,2024-04-01,19
SKU_183,2024-04-15,14
SKU_183,2024-05-06,20
SKU_183,2024-05-27,20
SKU_183,2024-06-03,30
SKU_183,2024-06-10,13
SKU_183,2024-06-17,36
SKU_184,2023-01-23,29
SKU_184,2023-02-06,7
SKU_184,2023-02-13,24
SKU_184,2023-02-20,19
SKU_184,2023-02-27,5
SKU_184,2023-03-06,18
SKU_184,2023-03-13,27
SKU_184,2023-04-03,26
SKU_184,2023-04-10,17
SKU_184,2023-04-17,15
SKU_184,2023-04-24,6
SKU_184,2023-05-08,40
SKU_184,2023-05-15,20
SKU_184,2023-05-22,27
SKU_184,2023-05-29,15
SKU_184,2023-06-05,50
SKU_184,2023-06-12,35
SKU_184,2023-06-19,13
SKU_184,2023-06-26,16
SKU_184,2023-07-17,8
SKU_184,2023-07-24,16
SKU_184,2023-07-31,24
SKU_184,2023-08-21,45
SKU_184,2023-08-28,26
SKU_184,2023-09-04,51
SKU_184,2023-09-11,20
SKU_184,2023-10-02,6
SKU_184,2023-10-16,30
SKU_184,2023-10-30,7
SKU_184,2023-11-13,20
SKU_184,2023-11-20,2
SKU_184,2023-11-27,13
SKU_184,2023-12-11,35
SKU_184,2023-12-18,16
SKU_184,2023-12-25,20
SKU_184,2024-01-01,2
SKU_184,2024-01-08,27
SKU_184,2024-01-22,7
SKU_184,2024-01-29,24
SKU_184,2024-02-05,26
SKU_184,2024-02-12,4
SKU_184,2024-02-26,22
SKU_184,2024-03-04,46
SKU_184,2024-03-18,20
SKU_184,2024-03-25,10
SKU_184,2024-04-08,21
SKU_184,2024-04-15,46
SKU_184,2024-05-06,11
SKU_184,2024-05-13,11
SKU_184,2024-05-20,14
SKU_184,2024-05-27,31
SKU_184,2024-06-03,5
SKU_184,2024-06-17,18
SKU_184,2024-06-24,3
SKU_185,2022-12-26,18
SKU_185,2023-01-09,5
SKU_185,2023-02-20,10
SKU_185,2023-02-27,47
SKU_185,2023-03-13,16
SKU_185,2023-03-20,2
SKU_185,2023-03-27,33
SKU_185,2023-04-03,24
SKU_185,2023-04-10,24
SKU_185,2023-04-17,35
SKU_185,2023-05-01,43
SKU_185,2023-05-08,18
SKU_185,2023-05-15,19
SKU_185,2023-05-22,16
SKU_185,2023-05-29,23
SKU_185,2023-07-24,40
SKU_185,2023-07-31,37
SKU_185,2023-08-07,35
SKU_185,2023-08-14,20
SKU_185,2023-08-21,7
SKU_185,2023-08-28,29
SKU_185,2023-09-04,45
SKU_185,2023-09-18,4
SKU_185,2023-09-25,49
SKU_185,2023-10-02,1
SKU_185,2023-10-09,25
SKU_185,2023-10-16,47
SKU_185,2023-10-30,2
SKU_185,2023-11-06,44
SKU_185,2023-11-13,23
SKU_185,2023-11-20,4
SKU_185,2023-11-27,17
SKU_185,2023-12-04,8
SKU_185,2023-12-25,41
SKU_185,2024-01-01,50
SKU_185,2024-01-22,37
SKU_185,2024-02-05,10
SKU_185,2024-02-12,16
SKU_185,2024-02-19,8
SKU_185,2024-02-26,3
SKU_185,2024-03-11,16
SKU_185,2024-03-18,23
SKU_185,2024-03-25,32
SKU_185,2024-04-01,36
SKU_185,2024-04-15,17
SKU_185,2024-04-22,11
SKU_185,2024-05-13,39
SKU_185,2024-05-20,6
SKU_185,2024-06-03,36
SKU_185,2024-06-10,18
SKU_186,2023-01-02,19
SKU_186,2023-01-23,7
SKU_186,2023-01-30,16
SKU_186,2023-02-13,8
SKU_186,2023-02-20,34
SKU_186,2023-02-27,5
SKU_186,2023-03-06,4
SKU_186,2023-03-13,13
SKU_186,2023-03-20,20
SKU_186,2023-03-27,14
SKU_186,2023-04-03,32
SKU_186,2023-04-10,9
SKU_186,2023-04-17,16
SKU_186,2023-04-24,15
SKU_186,2023-05-01,16
SKU_186,2023-05-08,16
SKU_186,2023-05-15,58
SKU_186,2023-05-22,32
SKU_186,2023-05-29,26
SKU_186,2023-06-26,31
SKU_186,2023-07-03,14
SKU_186,2023-07-10,28
SKU_186,2023-07-17,5
SKU_186,2023-07-31,5
SKU_186,2023-08-07,23
SKU_186,2023-08-14,37
SKU_186,2023-08-21,42
SKU_186,2023-08-28,8
SKU_186,2023-09-04,47
SKU_186,2023-09-11,14
SKU_186,2023-09-25,39
SKU_186,2023-10-02,40
SKU_186,2023-10-09,16
SKU_186,2023-10-30,20
SKU_186,2023-11-13,13
SKU_186,2023-11-20,6
SKU_186,2023-11-27,18
SKU_186,2023-12-04,20
SKU_186,2023-12-25,40
SKU_186,2024-01-01,5
SKU_186,2024-01-08,16
SKU_186,2024-01-15,2
SKU_186,2024-01-29,18
SKU_186,2024-02-05,12
SKU_186,2024-02-12,10
SKU_186,2024-02-19,1
SKU_186,2024-03-04,9
SKU_186,2024-03-11,55
SKU_186,2024-03-18,11
SKU_186,2024-04-01,36
SKU_186,2024-04-08,19
SKU_186,2024-04-22,49
SKU_186,2024-04-29,13
SKU_186,2024-05-27,8
SKU_186,2024-06-03,12
SKU_186,2024-06-10,31
SKU_186,2024-06-17,22
SKU_187,2023-01-09,29
SKU_187,2023-01-16,10
SKU_187,2023-02-06,18
SKU_187,2023-02-13,14
SKU_187,2023-02-20,30
SKU_187,2023-03-06,12
SKU_187,2023-03-13,33
SKU_187,2023-03-20,14
SKU_187,2023-03-27,32
SKU_187,2023-04-03,2
SKU_187,2023-04-10,26
SKU_187,2023-05-08,8
SKU_187,2023-05-15,2
SKU_187,2023-05-22,13
SKU_187,2023-05-29,42
SKU_187,2023-06-05,26
SKU_187,2023-06-12,48
SKU_187,2023-07-03,18
SKU_187,2023-07-10,7
SKU_187,2023-07-17,16
SKU_187,2023-07-24,15
SKU_187,2023-07-31,14
SKU_187,2023-08-07,29
SKU_187,2023-08-14,15
SKU_187,2023-08-21,22
SKU_187,2023-08-28,12
SKU_187,2023-09-04,86
SKU_187,2023-09-11,22
SKU_187,2023-09-18,20
SKU_187,2023-09-25,8
SKU_187,2023-10-02,25
SKU_187,2023-11-06,12
SKU_187,2023-11-13,47
SKU_187,2023-11-20,19
SKU_187,2023-11-27,7
SKU_187,2023-12-11,24
SKU_187,2023-12-18,9
SKU_187,2024-01-01,18
SKU_187,2024-01-08,27
SKU_187,2024-01-15,26
SKU_187,2024-01-22,16
SKU_187,2024-01-29,31
SKU_187,2024-02-12,34
SKU_187,2024-02-19,40
SKU_187,2024-02-26,6
SKU_187,2024-03-04,18
SKU_187,2024-03-11,26
SKU_187,2024-03-18,7
SKU_187,2024-03-25,11
SKU_187,2024-04-08,31
SKU_187,2024-04-22,28
SKU_187,2024-04-29,10
SKU_187,2024-05-06,2
SKU_187,2024-05-13,43
SKU_187,2024-05-20,20
SKU_187,2024-05-27,30
SKU_188,2023-01-02,15
SKU_188,2023-01-09,19
SKU_188,2023-01-16,15
SKU_188,2023-01-23,10
SKU_188,2023-01-30,14
SKU_188,2023-02-06,15
SKU_188,2023-02-13,24
SKU_188,2023-02-20,16
SKU_188,2023-03-06,16
SKU_188,2023-03-13,18
SKU_188,2023-03-20,18
SKU_188,2023-04-10,8
SKU_188,2023-04-24,2
SKU_188,2023-05-01,19
SKU_188,2023-05-15,15
SKU_188,2023-05-22,15
SKU_188,2023-05-29,15
SKU_188,2023-06-05,7
SKU_188,2023-06-12,43
SKU_188,2023-06-19,32
SKU_188,2023-06-26,43
SKU_188,2023-07-10,41
SKU_188,2023-07-17,18
SKU_188,2023-07-24,20
SKU_188,2023-07-31,5
SKU_188,2023-09-04,30
SKU_188,2023-09-11,12
SKU_188,2023-09-25,28
SKU_188,2023-10-02,37
SKU_188,2023-10-09,40
SKU_188,2023-10-16,12
SKU_188,2023-11-06,27
SKU_188,2023-11-13,19
SKU_188,2023-11-20,16
SKU_188,2023-11-27,7
SKU_188,2023-12-04,19
SKU_188,2023-12-11,26
SKU_188,2023-12-25,16
SKU_188,2024-01-01,16
SKU_188,2024-01-08,28
SKU_188,2024-01-15,12
SKU_188,2024-02-05,19
SKU_188,2024-02-19,6
SKU_188,2024-02-26,5
SKU_188,2024-03-04,12
SKU_188,2024-03-11,23
SKU_188,2024-03-18,16
SKU_188,2024-03-25,9
SKU_188,2024-04-15,1
SKU_188,2024-04-22,30
SKU_188,2024-04-29,8
SKU_188,2024-05-06,4
SKU_188,2024-05-13,17
SKU_188,2024-05-27,9
SKU_188,2024-06-03,37
SKU_188,2024-06-10,18
SKU_189,2023-01-02,32
SKU_189,2023-01-16,9
SKU_189,2023-01-23,20
SKU_189,2023-01-30,4
SKU_189,2023-02-06,30
SKU_189,2023-02-13,13
SKU_189,2023-02-20,14
SKU_189,2023-02-27,10
SKU_189,2023-03-06,30
SKU_189,2023-03-13,23
SKU_189,2023-03-20,22
SKU_189,2023-04-03,5
SKU_189,2023-04-17,15
SKU_189,2023-04-24,13
SKU_189,2023-05-01,20
SKU_189,2023-05-15,20
SKU_189,2023-05-22,37
SKU_189,2023-05-29,13
SKU_189,2023-06-12,7
SKU_189,2023-06-19,14
SKU_189,2023-06-26,29
SKU_189,2023-07-03,7
SKU_189,2023-07-10,38
SKU_189,2023-07-24,14
SKU_189,2023-07-31,23
SKU_189,2023-08-07,48
SKU_189,2023-08-14,13
SKU_189,2023-08-21,14
SKU_189,2023-09-04,16
SKU_189,2023-09-11,5
SKU_189,2023-09-18,17
SKU_189,2023-09-25,4
SKU_189,2023-10-09,5
SKU_189,2023-10-16,39
SKU_189,2023-10-23,44
SKU_189,2023-11-13,18
SKU_189,2023-11-20,8
SKU_189,2023-11-27,27
SKU_189,2023-12-04,1
SKU_189,2023-12-18,14
SKU_189,2023-12-25,32
SKU_189,2024-01-01,24
SKU_189,2024-01-08,22
SKU_189,2024-01-15,19
SKU_189,2024-01-22,8
SKU_189,2024-01-29,31
SKU_189,2024-02-05,19
SKU_189,2024-02-12,17
SKU_189,2024-02-19,8
SKU_189,2024-02-26,12
SKU_189,2024-03-11,12
SKU_189,2024-03-18,26
SKU_189,2024-03-25,38
SKU_189,2024-04-08,6
SKU_189,2024-04-15,13
SKU_189,2024-04-29,13
SKU_189,2024-05-06,15
SKU_189,2024-05-13,16
SKU_189,2024-05-20,16
SKU_189,2024-05-27,10
SKU_189,2024-06-03,33
SKU_189,2024-06-17,10
SKU_190,2022-12-26,17
SKU_190,2023-01-09,19
SKU_190,2023-01-16,15
SKU_190,2023-01-23,36
SKU_190,2023-01-30,3
SKU_190,2023-02-06,25
SKU_190,2023-02-20,7
SKU_190,2023-03-06,22
SKU_190,2023-03-13,21
SKU_190,2023-03-27,30
SKU_190,2023-04-03,18
SKU_190,2023-04-17,19
SKU_190,2023-04-24,32
SKU_190,2023-05-01,20
SKU_190,2023-06-12,28
SKU_190,2023-06-19,24
SKU_190,2023-06-26,13
SKU_190,2023-07-03,23
SKU_190,2023-07-10,15
SKU_190,2023-07-17,11
SKU_190,2023-07-24,16
SKU_190,2023-07-31,34
SKU_190,2023-08-07,18
SKU_190,2023-08-21,16
SKU_190,2023-08-28,1
SKU_190,2023-09-04,4
SKU_190,2023-09-11,32
SKU_190,2023-09-18,15
SKU_190,2023-10-02,13
SKU_190,2023-10-16,18
SKU_190,2023-10-30,25
SKU_190,2023-11-06,2
SKU_190,2023-11-13,51
SKU_190,2023-11-27,42
SKU_190,2023-12-04,6
SKU_190,2023-12-11,17
SKU_190,2023-12-18,47
SKU_190,2024-01-01,21
SKU_190,2024-01-08,18
SKU_190,2024-01-15,16
SKU_190,2024-01-22,8
SKU_190,2024-01-29,59
SKU_190,2024-02-05,20
SKU_190,2024-02-12,19
SKU_190,2024-02-19,28
SKU_190,2024-02-26,26
SKU_190,2024-03-04,11
SKU_190,2024-03-11,18
SKU_190,2024-03-25,6
SKU_190,2024-04-08,7
SKU_190,2024-04-15,41
SKU_190,2024-04-22,16
SKU_190,2024-05-06,8
SKU_190,2024-05-13,15
SKU_190,2024-05-20,22
SKU_190,2024-05-27,8
SKU_190,2024-06-03,58
SKU_190,2024-06-10,2
SKU_190,2024-06-17,18
SKU_191,2023-01-16,12
SKU_191,2023-01-23,20
SKU_191,2023-01-30,13
SKU_191,2023-02-06,28
SKU_191,2023-02-27,20
SKU_191,2023-03-06,29
SKU_191,2023-03-20,13
SKU_191,2023-04-03,6
SKU_191,2023-04-17,15
SKU_191,2023-04-24,7
SKU_191,2023-05-01,24
SKU_191,2023-05-08,4
SKU_191,2023-05-15,12
SKU_191,2023-06-12,14
SKU_191,2023-06-19,5
SKU_191,2023-06-26,16
SKU_191,2023-07-03,9
SKU_191,2023-07-17,27
SKU_191,2023-07-24,35
SKU_191,2023-08-14,10
SKU_191,2023-08-21,27
SKU_191,2023-09-04,31
SKU_191,2023-09-11,6
SKU_191,2023-09-18,3
SKU_191,2023-09-25,29
SKU_191,2023-10-02,22
SKU_191,2023-10-09,2
SKU_191,2023-10-16,11
SKU_191,2023-10-30,15
SKU_191,2023-11-06,12
SKU_191,2023-11-13,11
SKU_191,2023-11-20,11
SKU_191,2023-11-27,13
SKU_191,2023-12-04,25
SKU_191,2023-12-11,9
SKU_191,2023-12-25,32
SKU_191,2024-01-01,10
SKU_191,2024-01-08,3
SKU_191,2024-01-22,1
SKU_191,2024-01-29,32
SKU_191,2024-02-05,9
SKU_191,2024-02-12,22
SKU_191,2024-02-26,39
SKU_191,2024-03-04,14
SKU_191,2024-03-11,35
SKU_191,2024-03-18,6
SKU_191,2024-03-25,14
SKU_191,2024-04-01,16
SKU_191,2024-04-08,16
SKU_191,2024-04-15,2
SKU_191,2024-04-29,29
SKU_191,2024-05-06,2
SKU_191,2024-05-13,4
SKU_191,2024-05-20,13
SKU_191,2024-05-27,17
SKU_191,2024-06-17,16
SKU_192,2023-01-02,17
SKU_192,2023-01-09,7
SKU_192,2023-01-23,32
SKU_192,2023-01-30,11
SKU_192,2023-02-20,24
SKU_192,2023-03-13,33
SKU_192,2023-03-27,58
SKU_192,2023-04-03,41
SKU_192,2023-04-17,27
SKU_192,2023-04-24,7
SKU_192,2023-05-01,17
SKU_192,2023-05-08,17
SKU_192,2023-05-15,16
SKU_192,2023-05-22,16
SKU_192,2023-05-29,17
SKU_192,2023-06-05,21
SKU_192,2023-06-12,18
SKU_192,2023-06-26,11
SKU_192,2023-07-10,62
SKU_192,2023-07-24,10
SKU_192,2023-07-31,22
SKU_192,2023-08-07,25
SKU_192,2023-08-14,16
SKU_192,2023-08-21,41
SKU_192,2023-08-28,20
SKU_192,2023-09-04,17
SKU_192,2023-09-11,16
SKU_192,2023-09-18,29
SKU_192,2023-09-25,12
SKU_192,2023-10-02,5
SKU_192,2023-10-09,4
SKU_192,2023-10-16,12
SKU_192,2023-10-23,38
SKU_192,2023-11-27,14
SKU_192,2023-12-18,32
SKU_192,2023-12-25,9
SKU_192,2024-01-01,6
SKU_192,2024-01-08,13
SKU_192,2024-01-15,36
SKU_192,2024-01-22,13
SKU_192,2024-02-05,13
SKU_192,2024-02-12,68
SKU_192,2024-03-11,14
SKU_192,2024-04-01,30
SKU_192,2024-04-15,14
SKU_192,2024-04-22,16
SKU_192,2024-05-06,16
SKU_193,2023-01-02,19
SKU_193,2023-01-09,14
SKU_193,2023-01-16,10
SKU_193,2023-01-23,12
SKU_193,2023-02-06,19
SKU_193,2023-02-13,10
SKU_193,2023-03-20,41
SKU_193,2023-03-27,28
SKU_193,2023-04-10,4
SKU_193,2023-04-17,3
SKU_193,2023-04-24,64
SKU_193,2023-05-01,25
SKU_193,2023-05-08,7
SKU_193,2023-05-15,8
SKU_193,2023-05-22,21
SKU_193,2023-05-29,15
SKU_193,2023-06-05,11
SKU_193,2023-06-12,37
SKU_193,2023-07-31,36
SKU_193,2023-08-07,34
SKU_193,2023-08-14,6
SKU_193,2023-08-21,16
SKU_193,2023-09-11,11
SKU_193,2023-09-18,21
SKU_193,2023-09-25,20
SKU_193,2023-10-09,22
SKU_193,2023-10-16,12
SKU_193,2023-10-23,20
SKU_193,2023-11-06,10
SKU_193,2023-11-13,35
SKU_193,2023-12-04,1
SKU_193,2023-12-11,40
SKU_193,2023-12-18,12
SKU_193,2024-01-01,11
SKU_193,2024-01-08,14
SKU_193,2024-01-15,7
SKU_193,2024-01-22,10
SKU_193,2024-02-26,45
SKU_193,2024-03-04,4
SKU_193,2024-03-11,10
SKU_193,2024-03-18,2
SKU_193,2024-03-25,14
SKU_193,2024-04-01,11
SKU_193,2024-04-08,10
SKU_193,2024-04-15,43
SKU_193,2024-04-22,17
SKU_193,2024-04-29,30
SKU_193,2024-05-06,12
SKU_193,2024-05-13,20
SKU_193,2024-05-20,26
SKU_193,2024-05-27,6
SKU_193,2024-06-10,9
SKU_193,2024-06-17,17
SKU_194,2023-01-02,15
SKU_194,2023-01-09,11
SKU_194,2023-02-06,23
SKU_194,2023-02-13,23
SKU_194,2023-02-20,55
SKU_194,2023-02-27,33
SKU_194,2023-03-06,20
SKU_194,2023-03-13,9
SKU_194,2023-03-27,2
SKU_194,2023-04-10,24
SKU_194,2023-04-17,20
SKU_194,2023-04-24,9
SKU_194,2023-05-08,31
SKU_194,2023-05-15,7
SKU_194,2023-05-22,20
SKU_194,2023-05-29,19
SKU_194,2023-06-05,48
SKU_194,2023-06-19,28
SKU_194,2023-06-26,48
SKU_194,2023-07-03,8
SKU_194,2023-07-10,19
SKU_194,2023-08-07,19
SKU_194,2023-08-14,6
SKU_194,2023-08-28,10
SKU_194,2023-09-04,6
SKU_194,2023-09-11,32
SKU_194,2023-09-18,4
SKU_194,2023-09-25,17
SKU_194,2023-10-02,26
SKU_194,2023-10-09,18
SKU_194,2023-10-16,20
SKU_194,2023-10-23,17
SKU_194,2023-11-13,9
SKU_194,2023-11-20,33
SKU_194,2023-11-27,26
SKU_194,2023-12-04,3
SKU_194,2023-12-11,19
SKU_194,2023-12-18,28
SKU_194,2024-01-15,20
SKU_194,2024-01-29,10
SKU_194,2024-02-05,10
SKU_194,2024-02-12,48
SKU_194,2024-02-19,27
SKU_194,2024-03-11,6
SKU_194,2024-03-25,2
SKU_194,2024-04-15,24
SKU_194,2024-04-29,4
SKU_194,2024-05-06,17
SKU_194,2024-05-13,28
SKU_194,2024-05-20,1
SKU_194,2024-06-03,6
SKU_194,2024-06-17,9
SKU_195,2023-01-02,15
SKU_195,2023-01-16,1
SKU_195,2023-01-23,3
SKU_195,2023-01-30,44
SKU_195,2023-02-06,23
SKU_195,2023-02-13,7
SKU_195,2023-02-20,36
SKU_195,2023-03-13,9
SKU_195,2023-04-03,10
SKU_195,2023-04-17,8
SKU_195,2023-05-01,40
SKU_195,2023-05-08,31
SKU_195,2023-05-22,19
SKU_195,2023-05-29,10
SKU_195,2023-06-05,18
SKU_195,2023-06-19,26
SKU_195,2023-06-26,26
SKU_195,2023-07-10,16
SKU_195,2023-07-17,12
SKU_195,2023-07-31,22
SKU_195,2023-08-14,28
SKU_195,2023-08-21,18
SKU_195,2023-09-11,43
SKU_195,2023-09-18,13
SKU_195,2023-09-25,17
SKU_195,2023-10-02,16
SKU_195,2023-10-09,21
SKU_195,2023-10-16,13
SKU_195,2023-10-23,3
SKU_195,2023-10-30,63
SKU_195,2023-11-06,19
SKU_195,2023-11-13,7
SKU_195,2023-11-20,25
SKU_195,2023-11-27,33
SKU_195,2023-12-04,8
SKU_195,2023-12-11,4
SKU_195,2023-12-18,73
SKU_195,2024-01-01,12
SKU_195,2024-01-15,12
SKU_195,2024-01-22,11
SKU_195,2024-01-29,8
SKU_195,2024-02-05,76
SKU_195,2024-03-04,50
SKU_195,2024-03-11,22
SKU_195,2024-03-18,31
SKU_195,2024-03-25,10
SKU_195,2024-04-01,16
SKU_195,2024-04-08,34
SKU_195,2024-04-15,39
SKU_195,2024-05-13,15
SKU_195,2024-05-27,9
SKU_195,2024-06-03,13
SKU_195,2024-06-10,20
SKU_195,2024-06-17,10
SKU_196,2023-01-09,11
SKU_196,2023-01-16,40
SKU_196,2023-01-30,22
SKU_196,2023-02-06,31
SKU_196,2023-02-13,26
SKU_196,2023-02-20,5
SKU_196,2023-02-27,5
SKU_196,2023-03-06,39
SKU_196,2023-03-13,11
SKU_196,2023-03-20,20
SKU_196,2023-04-17,3
SKU_196,2023-05-15,19
SKU_196,2023-05-22,10
SKU_196,2023-05-29,15
SKU_196,2023-06-05,34
SKU_196,2023-06-12,8
SKU_196,2023-06-19,20
SKU_196,2023-07-03,26
SKU_196,2023-07-10,34
SKU_196,2023-07-17,21
SKU_196,2023-07-24,3
SKU_196,2023-07-31,23
SKU_196,2023-08-21,16
SKU_196,2023-08-28,12
SKU_196,2023-09-04,55
SKU_196,2023-09-18,8
SKU_196,2023-09-25,12
SKU_196,2023-10-09,30
SKU_196,2023-10-16,2
SKU_196,2023-10-23,28
SKU_196,2023-10-30,42
SKU_196,2023-11-13,17
SKU_196,2023-11-20,31
SKU_196,2023-11-27,21
SKU_196,2023-12-11,27
SKU_196,2023-12-18,8
SKU_196,2024-01-01,15
SKU_196,2024-01-08,20
SKU_196,2024-01-22,14
SKU_196,2024-01-29,19
SKU_196,2024-02-05,24
SKU_196,2024-02-12,20
SKU_196,2024-02-19,26
SKU_196,2024-02-26,19
SKU_196,2024-03-04,19
SKU_196,2024-03-11,26
SKU_196,2024-03-25,18
SKU_196,2024-04-08,4
SKU_196,2024-04-15,5
SKU_196,2024-04-22,7
SKU_196,2024-04-29,35
SKU_196,2024-05-13,11
SKU_196,2024-05-27,25
SKU_196,2024-06-03,38
SKU_196,2024-06-17,23
SKU_196,2024-06-24,2
SKU_197,2023-01-02,24
SKU_197,2023-01-09,8
SKU_197,2023-01-16,9
SKU_197,2023-01-30,23
SKU_197,2023-02-06,16
SKU_197,2023-02-13,18
SKU_197,2023-02-20,16
SKU_197,2023-02-27,36
SKU_197,2023-03-13,20
SKU_197,2023-04-03,12
SKU_197,2023-04-10,26
SKU_197,2023-04-17,31
SKU_197,2023-04-24,17
SKU_197,2023-05-01,2
SKU_197,2023-05-15,13
SKU_197,2023-05-22,29
SKU_197,2023-05-29,13
SKU_197,2023-06-05,17
SKU_197,2023-06-12,17
SKU_197,2023-06-19,64
SKU_197,2023-06-26,8
SKU_197,2023-07-03,32
SKU_197,2023-07-17,24
SKU_197,2023-07-24,21
SKU_197,2023-07-31,26
SKU_197,2023-08-14,7
SKU_197,2023-08-21,12
SKU_197,2023-08-28,6
SKU_197,2023-09-04,20
SKU_197,2023-09-11,5
SKU_197,2023-09-18,23
SKU_197,2023-09-25,6
SKU_197,2023-10-02,3
SKU_197,2023-10-09,8
SKU_197,2023-10-16,11
SKU_197,2023-10-23,33
SKU_197,2023-10-30,8
SKU_197,2023-11-06,18
SKU_197,2023-11-13,13
SKU_197,2023-11-20,25
SKU_197,2023-11-27,12
SKU_197,2023-12-04,35
SKU_197,2023-12-11,16
SKU_197,2023-12-18,13
SKU_197,2023-12-25,8
SKU_197,2024-01-08,25
SKU_197,2024-01-22,14
SKU_197,2024-01-29,47
SKU_197,2024-02-05,3
SKU_197,2024-02-12,3
SKU_197,2024-02-19,47
SKU_197,2024-02-26,30
SKU_197,2024-03-04,18
SKU_197,2024-03-11,11
SKU_197,2024-03-18,27
SKU_197,2024-03-25,32
SKU_197,2024-04-08,20
SKU_197,2024-04-22,2
SKU_197,2024-04-29,20
SKU_197,2024-05-06,51
SKU_197,2024-05-13,40
SKU_197,2024-05-20,21
SKU_197,2024-05-27,20
SKU_197,2024-06-03,14
SKU_197,2024-06-24,38
SKU_198,2023-01-09,13
SKU_198,2023-01-16,28
SKU_198,2023-01-23,12
SKU_198,2023-01-30,10
SKU_198,2023-02-06,10
SKU_198,2023-02-20,15
SKU_198,2023-02-27,24
SKU_198,2023-03-13,16
SKU_198,2023-03-20,41
SKU_198,2023-03-27,25
SKU_198,2023-04-03,11
SKU_198,2023-04-10,25
SKU_198,2023-04-17,17
SKU_198,2023-04-24,31
SKU_198,2023-05-01,13
SKU_198,2023-05-08,29
SKU_198,2023-05-15,12
SKU_198,2023-05-22,6
SKU_198,2023-06-05,3
SKU_198,2023-06-19,43
SKU_198,2023-07-03,14
SKU_198,2023-07-10,28
SKU_198,2023-07-17,25
SKU_198,2023-07-24,14
SKU_198,2023-08-07,2
SKU_198,2023-08-21,28
SKU_198,2023-08-28,19
SKU_198,2023-09-04,42
SKU_198,2023-09-11,17
SKU_198,2023-09-18,47
SKU_198,2023-09-25,33
SKU_198,2023-10-02,6
SKU_198,2023-10-09,10
SKU_198,2023-10-23,35
SKU_198,2023-11-13,9
SKU_198,2023-11-20,14
SKU_198,2023-11-27,17
SKU_198,2023-12-11,2
SKU_198,2023-12-25,39
SKU_198,2024-01-15,32
SKU_198,2024-01-29,13
SKU_198,2024-02-12,2
SKU_198,2024-02-19,5
SKU_198,2024-02-26,41
SKU_198,2024-03-04,6
SKU_198,2024-03-11,20
SKU_198,2024-03-18,39
SKU_198,2024-03-25,2
SKU_198,2024-04-01,11
SKU_198,2024-04-08,5
SKU_198,2024-04-22,18
SKU_198,2024-04-29,32
SKU_198,2024-05-06,13
SKU_198,2024-05-13,8
SKU_198,2024-05-27,7
SKU_198,2024-06-03,16
SKU_198,2024-06-10,13
SKU_198,2024-06-17,25
SKU_199,2023-01-02,14
SKU_199,2023-01-30,28
SKU_199,2023-03-13,16
SKU_199,2023-03-27,41
SKU_199,2023-04-03,21
SKU_199,2023-04-10,5
SKU_199,2023-04-17,10
SKU_199,2023-04-24,7
SKU_199,2023-05-01,9
SKU_199,2023-05-08,18
SKU_199,2023-05-15,9
SKU_199,2023-05-29,5
SKU_199,2023-06-05,14
SKU_199,2023-06-12,16
SKU_199,2023-06-19,18
SKU_199,2023-07-03,24
SKU_199,2023-07-10,27
SKU_199,2023-07-24,15
SKU_199,2023-07-31,26
SKU_199,2023-08-14,20
SKU_199,2023-09-04,27
SKU_199,2023-09-11,16
SKU_199,2023-09-25,17
SKU_199,2023-10-02,25
SKU_199,2023-10-09,10
SKU_199,2023-11-06,18
SKU_199,2023-11-13,18
SKU_199,2023-11-20,4
SKU_199,2023-12-25,3
SKU_199,2024-01-01,11
SKU_199,2024-01-15,22
SKU_199,2024-01-22,22
SKU_199,2024-02-05,5
SKU_199,2024-02-12,11
SKU_199,2024-02-26,8
SKU_199,2024-03-04,2
SKU_199,2024-03-11,1
SKU_199,2024-04-01,30
SKU_199,2024-04-08,24
SKU_199,2024-04-15,49
SKU_199,2024-04-29,8
SKU_199,2024-05-06,11
SKU_199,2024-05-13,4
SKU_199,2024-05-27,34
SKU_199,2024-06-03,20
SKU_199,2024-06-17,11
SKU_199,2024-06-24,5
