customer_id,points_earned,txn_amount,txn_date
CUST_2387,101,63.81,2024-05-19
CUST_4751,318,30.38,2023-03-17
CUST_803,193,263.44,2023-07-21
CUST_4675,235,23.36,2023-01-02
CUST_883,335,225.89,2024-05-08
CUST_323,401,55.3,2023-06-07
CUST_2330,320,61.76,2023-08-11
CUST_3298,52,169.16,2023-02-11
CUST_146,128,256.38,2023-08-22
CUST_1423,290,178.65,2024-02-29
CUST_4598,324,219.72,2023-05-02
CUST_1305,288,275.34,2023-08-25
CUST_450,428,144.28,2023-02-13
CUST_3395,448,202.82,2023-05-23
CUST_611,357,72.85,2023-08-02
CUST_856,474,180.94,2023-09-22
CUST_486,336,25.01,2023-04-10
CUST_1050,447,110.08,2023-07-01
CUST_3409,124,71.26,2023-04-10
CUST_2754,118,226.94,2023-09-24
CUST_1500,337,41.97,2023-11-02
CUST_3024,287,212.08,2024-01-18
CUST_580,322,164.31,2023-04-22
CUST_356,471,281.86,2023-05-06
CUST_441,392,208.69,2023-08-21
CUST_3706,20,68.7,2023-06-02
CUST_572,283,195.0,2023-09-19
CUST_464,372,97.14,2023-11-10
CUST_59,264,270.03,2024-06-06
CUST_2941,470,89.23,2023-12-30
CUST_2724,400,192.7,2023-02-06
CUST_2607,295,118.85,2024-01-06
CUST_2173,171,51.7,2023-11-08
CUST_3207,196,17.04,2023-10-20
CUST_1694,56,245.51,2023-06-18
CUST_2233,65,187.59,2023-09-13
CUST_1246,297,159.28,2024-03-21
CUST_4407,122,117.67,2023-10-08
CUST_2752,122,212.05,2024-05-15
CUST_4533,403,251.02,2023-11-03
CUST_4304,60,24.69,2023-01-05
CUST_3287,76,77.8,2023-06-13
CUST_1703,82,189.34,2023-08-24
CUST_678,313,224.82,2024-02-23
CUST_73,77,22.36,2023-01-21
CUST_3177,444,95.09,2023-01-09
CUST_4949,385,102.37,2023-08-01
CUST_191,387,167.81,2023-02-06
CUST_3889,145,98.5,2023-04-12
CUST_3820,31,232.52,2023-04-03
CUST_1975,466,16.84,2023-06-10
CUST_3300,217,136.7,2023-10-30
CUST_595,310,251.6,2024-06-09
CUST_4189,275,64.81,2024-04-17
CUST_2248,108,89.9,2024-06-06
CUST_3846,231,230.85,2023-04-06
CUST_2010,230,14.55,2023-03-05
CUST_4943,120,16.18,2023-03-24
CUST_1266,248,28.74,2023-05-04
CUST_490,486,179.76,2023-03-21
CUST_2149,412,86.73,2024-06-11
CUST_2599,417,49.18,2024-02-21
CUST_3493,191,49.02,2023-05-16
CUST_1750,39,98.89,2023-10-14
CUST_1796,75,110.84,2024-01-30
CUST_4618,199,121.52,2023-05-29
CUST_116,110,116.94,2023-03-29
CUST_840,198,92.18,2023-10-20
CUST_4707,180,246.89,2024-04-09
CUST_4446,172,295.55,2023-03-14
CUST_940,93,298.36,2023-01-07
CUST_1687,273,177.21,2024-06-21
CUST_802,494,29.8,2023-06-25
CUST_2191,263,14.5,2023-07-19
CUST_3266,405,240.8,2023-05-02
CUST_2057,71,161.95,2024-01-09
CUST_2232,77,187.68,2024-06-11
CUST_3424,423,71.78,2023-08-05
CUST_3885,349,127.95,2023-04-07
CUST_4653,253,73.06,2023-04-01
CUST_2496,338,30.37,2023-04-25
CUST_371,427,189.95,2023-04-08
CUST_4872,267,176.06,2023-10-29
CUST_2704,220,147.14,2023-01-08
CUST_4131,460,129.2,2023-12-10
CUST_4080,326,123.21,2023-03-02
CUST_428,148,63.93,2023-11-13
CUST_755,223,217.62,2023-04-12
CUST_2240,348,27.04,2023-08-12
CUST_3265,137,72.66,2024-03-17
CUST_1882,316,70.53,2023-04-09
CUST_1588,215,32.03,2024-05-01
CUST_2146,337,164.53,2023-10-27
CUST_1661,200,167.28,2024-05-30
CUST_2524,342,87.91,2024-05-16
CUST_1647,71,258.92,2023-12-15
CUST_516,264,260.19,2023-10-02
CUST_877,419,264.14,2024-01-19
CUST_2391,473,230.9,2024-03-03
CUST_196,155,135.39,2024-04-19
CUST_151,426,25.61,2023-11-08
CUST_4830,50,67.89,2023-10-10
CUST_410,300,194.41,2024-05-14
CUST_1358,212,50.42,2024-04-22
CUST_1934,44,108.06,2024-02-01
CUST_3450,54,112.13,2024-04-17
CUST_1820,189,104.94,2023-10-23
CUST_1839,205,84.7,2023-04-21
CUST_134,496,39.33,2023-09-03
CUST_2312,393,117.77,2024-01-29
CUST_4638,386,257.58,2023-05-24
CUST_3603,341,57.22,2024-03-16
CUST_2372,345,152.2,2023-08-31
CUST_667,168,187.49,2023-02-02
CUST_4694,60,287.51,2024-04-05
CUST_3082,325,255.18,2023-06-16
CUST_2549,460,203.99,2024-05-26
CUST_4155,326,251.12,2023-06-01
CUST_3254,300,19.48,2024-02-04
CUST_1965,436,193.01,2024-02-26
CUST_1700,41,84.72,2023-10-18
CUST_4983,230,280.5,2024-04-23
CUST_3741,340,247.63,2024-05-25
CUST_2588,235,121.88,2023-04-07
CUST_3999,414,201.38,2024-02-22
CUST_742,99,290.42,2023-01-19
CUST_178,83,96.9,2023-01-22
CUST_4556,427,34.24,2023-03-12
CUST_124,323,156.81,2023-02-07
CUST_2988,367,267.83,2023-06-14
CUST_1750,169,73.73,2023-08-10
CUST_2345,239,13.55,2023-12-13
CUST_3329,104,202.83,2023-05-07
CUST_2716,437,174.76,2024-01-28
CUST_3483,246,212.43,2023-12-08
CUST_518,152,215.57,2024-05-04
CUST_4199,395,288.45,2024-03-21
CUST_3680,147,240.13,2024-01-16
CUST_2760,93,160.32,2023-11-04
CUST_2616,394,283.48,2023-06-12
CUST_1666,498,191.54,2023-08-15
CUST_3812,275,22.12,2024-02-11
CUST_1354,449,145.01,2023-06-08
CUST_2972,186,166.23,2023-07-16
CUST_3660,84,281.76,2024-04-27
CUST_4123,237,53.68,2024-06-11
CUST_4774,448,273.01,2024-02-26
CUST_3938,165,129.96,2023-07-13
CUST_2010,306,256.23,2024-01-22
CUST_2271,334,20.5,2024-05-29
CUST_1720,259,62.33,2023-11-20
CUST_4312,120,174.8,2024-01-17
CUST_1757,166,244.4,2023-03-17
CUST_3263,33,147.37,2023-09-09
CUST_3987,246,32.95,2023-07-24
CUST_3187,47,80.24,2023-02-18
CUST_3139,482,297.4,2023-02-21
CUST_417,396,273.19,2023-02-15
CUST_4293,331,10.29,2024-06-08
CUST_1563,287,76.16,2023-07-22
CUST_2305,34,94.35,2023-02-23
CUST_723,226,286.22,2023-11-08
CUST_1859,218,117.81,2023-06-07
CUST_1590,126,257.24,2023-07-22
CUST_4033,173,225.69,2023-11-30
CUST_2402,199,251.13,2023-09-19
CUST_2885,343,197.25,2023-06-15
CUST_1404,124,153.75,2023-10-02
CUST_1492,25,85.55,2024-04-07
CUST_4669,121,91.21,2023-08-29
CUST_1709,18,75.26,2023-12-04
CUST_833,305,90.69,2024-01-14
CUST_4290,468,144.28,2024-04-29
CUST_1971,325,111.57,2023-04-26
CUST_1994,357,264.81,2023-01-30
CUST_2999,147,71.37,2024-06-18
CUST_3221,191,277.5,2024-03-10
CUST_589,322,216.91,2024-06-13
CUST_9,319,123.0,2023-06-25
CUST_1478,494,38.78,2024-04-09
CUST_2560,357,134.61,2023-06-24
CUST_3661,285,165.2,2023-12-15
CUST_2446,244,105.3,2023-08-04
CUST_60,290,272.2,2023-12-28
CUST_3514,42,21.21,2024-06-05
CUST_1240,222,199.69,2024-04-22
CUST_1192,267,271.77,2023-12-01
CUST_3236,372,33.1,2023-09-20
CUST_2627,163,76.05,2024-02-10
CUST_170,190,33.82,2023-05-03
CUST_2991,223,261.14,2024-03-15
CUST_4419,203,277.4,2024-06-12
CUST_2009,277,263.94,2024-03-25
CUST_1371,207,106.64,2023-05-22
CUST_1722,431,40.65,2023-08-04
CUST_2016,71,268.07,2023-05-17
CUST_1460,135,278.06,2023-12-31
CUST_177,182,273.88,2023-01-10
CUST_3361,334,112.68,2024-03-10
CUST_2426,423,77.58,2023-08-02
CUST_3089,183,225.38,2023-10-09
CUST_2392,471,190.23,2024-04-11
CUST_554,224,247.49,2024-06-13
CUST_2490,433,251.13,2024-06-04
CUST_1527,147,225.98,2024-02-09
CUST_971,160,265.29,2023-08-13
CUST_3563,17,79.64,2023-12-06
CUST_572,471,89.47,2023-03-18
CUST_2887,457,266.77,2023-07-06
CUST_2282,62,53.14,2023-12-07
CUST_218,355,289.76,2024-05-28
CUST_1611,14,108.55,2023-10-10
CUST_1739,151,292.72,2023-11-24
CUST_4859,166,129.5,2023-01-31
CUST_4308,18,279.83,2023-10-20
CUST_723,165,102.36,2023-04-19
CUST_1740,123,181.81,2024-01-13
CUST_2927,338,141.96,2023-03-08
CUST_135,222,249.29,2024-03-14
CUST_4114,23,256.89,2024-04-20
CUST_763,104,84.42,2023-07-15
CUST_1620,388,10.98,2024-01-02
CUST_1431,310,228.4,2023-06-07
CUST_2749,84,29.93,2024-01-07
CUST_1406,479,215.75,2024-04-01
CUST_2118,295,169.64,2023-04-12
CUST_2762,196,284.38,2024-03-29
CUST_4664,222,156.81,2024-01-10
CUST_1547,293,174.68,2023-05-01
CUST_4313,290,171.21,2023-05-13
CUST_3154,471,181.68,2023-12-10
CUST_4543,387,231.58,2023-01-16
CUST_3214,318,251.94,2023-11-18
CUST_414,498,54.56,2023-05-11
CUST_2808,78,231.96,2023-07-18
CUST_3088,427,203.2,2024-04-06
CUST_3121,231,146.89,2023-12-03
CUST_3029,333,243.8,2023-04-14
CUST_1022,248,38.91,2023-10-03
CUST_3806,324,245.42,2023-10-08
CUST_662,316,266.75,2023-11-25
CUST_3816,213,216.32,2023-01-08
CUST_3067,492,269.63,2023-05-03
CUST_1739,178,19.43,2023-01-27
CUST_1807,397,124.33,2024-06-03
CUST_235,232,147.13,2024-02-24
CUST_2227,168,180.46,2024-06-23
CUST_2142,53,45.57,2024-03-02
CUST_3004,347,264.21,2023-09-01
CUST_3958,361,11.75,2023-06-21
CUST_4886,296,236.56,2024-01-25
CUST_4913,89,186.06,2023-03-30
CUST_2335,172,18.82,2023-06-05
CUST_1474,159,164.14,2024-01-26
CUST_2154,304,232.22,2023-10-05
CUST_2843,310,207.08,2023-04-19
CUST_804,336,256.51,2023-12-16
CUST_2208,135,92.77,2024-05-08
CUST_650,323,152.8,2023-05-26
CUST_1390,19,130.32,2023-03-05
CUST_2192,274,288.25,2023-08-14
CUST_1825,166,260.37,2023-06-23
CUST_3471,109,86.85,2024-06-08
CUST_2996,407,278.82,2023-03-30
CUST_829,117,171.78,2023-06-16
CUST_3931,336,100.51,2024-03-07
CUST_933,139,98.02,2024-03-26
CUST_64,412,144.93,2023-12-27
CUST_4593,138,106.7,2023-09-08
CUST_4269,153,114.7,2024-02-07
CUST_726,230,245.78,2024-01-23
CUST_2287,444,155.91,2023-06-13
CUST_4514,271,268.34,2023-08-13
CUST_1900,365,22.0,2023-08-11
CUST_2337,299,225.63,2023-09-15
CUST_4279,367,187.61,2023-03-11
CUST_4232,67,254.93,2023-11-23
CUST_1748,393,194.71,2023-05-26
CUST_3726,122,283.36,2024-02-06
CUST_4910,207,17.83,2024-04-18
CUST_3423,379,10.09,2024-06-23
CUST_4294,26,94.19,2024-05-13
CUST_1791,116,57.22,2023-02-06
CUST_1607,62,61.73,2024-01-26
CUST_845,408,203.64,2023-12-07
CUST_3586,227,183.13,2024-04-24
CUST_3331,451,147.56,2023-08-01
CUST_1960,305,15.49,2023-05-04
CUST_459,276,104.51,2024-01-05
CUST_2262,31,44.78,2023-06-06
CUST_4136,98,149.75,2023-06-01
CUST_3013,159,53.27,2023-03-30
CUST_2927,273,164.16,2023-05-15
CUST_3321,175,268.76,2023-02-22
CUST_1480,354,280.15,2023-02-23
CUST_2184,380,116.25,2023-09-24
CUST_4775,280,45.94,2023-02-27
CUST_959,292,267.0,2024-06-12
CUST_2422,284,24.29,2024-01-17
CUST_93,34,271.68,2024-01-10
CUST_2754,57,283.24,2024-06-14
CUST_3059,17,102.27,2024-05-29
CUST_2723,140,46.19,2023-09-08
CUST_1831,238,238.09,2024-04-09
CUST_4328,435,157.82,2023-02-24
CUST_2915,238,86.99,2023-07-06
CUST_2273,337,83.38,2023-11-17
CUST_3528,111,262.01,2023-02-10
CUST_2422,390,124.5,2023-09-27
CUST_1335,131,94.35,2023-02-11
CUST_186,102,129.22,2024-05-15
CUST_1104,399,200.41,2024-03-24
CUST_886,267,260.07,2023-02-12
CUST_1924,278,257.17,2023-01-10
CUST_2383,171,189.68,2023-04-30
CUST_105,245,192.54,2024-05-20
CUST_2392,392,250.49,2023-05-28
CUST_2424,302,94.92,2023-03-25
CUST_596,70,125.29,2023-04-07
CUST_4629,403,129.88,2023-09-26
CUST_4469,306,204.8,2023-10-15
CUST_338,316,130.66,2024-04-25
CUST_4717,204,103.48,2023-11-07
CUST_440,38,254.84,2024-01-18
CUST_192,260,80.25,2024-06-02
CUST_754,179,200.03,2023-02-16
CUST_2267,280,92.37,2023-08-12
CUST_2500,297,178.87,2023-03-09
CUST_1851,432,180.42,2024-06-21
CUST_4765,24,144.17,2023-01-04
CUST_275,74,184.31,2024-04-06
CUST_4218,29,248.88,2023-07-01
CUST_1832,428,80.54,2023-04-28
CUST_3907,276,14.32,2023-05-17
CUST_714,466,174.61,2023-04-28
CUST_2443,271,170.66,2023-04-22
CUST_4000,437,246.18,2024-04-19
CUST_3478,478,285.74,2023-12-24
CUST_579,329,264.9,2024-05-24
CUST_2764,218,169.38,2023-12-14
CUST_7,220,186.7,2023-03-23
CUST_214,111,167.8,2023-11-02
CUST_1705,356,115.23,2023-11-23
CUST_3089,88,66.69,2024-01-23
CUST_2501,208,139.25,2023-11-20
CUST_1793,404,166.63,2023-12-31
CUST_4079,314,47.77,2024-03-27
CUST_3879,157,20.61,2023-12-07
CUST_3668,308,65.33,2023-12-02
CUST_3158,429,281.83,2024-04-13
CUST_1208,296,167.25,2023-01-06
CUST_1153,311,231.08,2024-01-12
CUST_166,30,46.82,2024-06-07
CUST_3228,43,93.95,2023-09-19
CUST_1047,433,108.5,2023-05-30
CUST_2087,447,203.18,2023-01-08
CUST_4642,194,224.24,2023-09-27
CUST_24,195,115.68,2023-04-28
CUST_3988,391,242.09,2024-02-08
CUST_3917,283,84.98,2024-06-15
CUST_3185,246,237.25,2024-01-06
CUST_3321,380,72.4,2024-06-10
CUST_3172,95,71.85,2023-04-20
CUST_3444,191,196.85,2023-05-20
CUST_1513,399,264.04,2024-05-17
CUST_2099,141,207.32,2023-09-16
CUST_438,236,139.08,2024-06-04
CUST_2137,102,34.23,2023-10-16
CUST_367,167,205.16,2023-12-07
CUST_3816,353,246.71,2023-09-23
CUST_2523,342,38.51,2023-10-16
CUST_3973,326,205.43,2023-02-25
CUST_2654,110,51.91,2024-06-16
CUST_1063,188,236.18,2024-01-31
CUST_759,229,184.84,2024-04-26
CUST_2116,472,84.3,2023-10-24
CUST_4899,294,150.18,2023-09-21
CUST_1937,179,150.51,2024-03-02
CUST_3143,42,39.45,2023-10-20
CUST_4341,143,100.76,2023-07-23
CUST_1548,464,244.23,2023-04-01
CUST_1090,319,204.28,2023-01-06
CUST_1922,22,69.26,2023-01-29
CUST_1099,23,285.86,2024-05-03
CUST_3395,456,55.4,2024-01-09
CUST_2879,264,279.91,2023-01-31
CUST_943,143,174.81,2023-05-26
CUST_1119,489,297.4,2023-09-22
CUST_3461,349,241.49,2023-02-18
CUST_3197,249,134.47,2023-10-13
CUST_3241,27,276.34,2024-03-25
CUST_3192,404,232.69,2024-04-24
CUST_2399,78,27.98,2024-03-19
CUST_1247,388,263.72,2023-05-17
CUST_2824,412,166.1,2023-07-07
CUST_1024,330,76.99,2024-01-13
CUST_1014,202,216.07,2023-10-09
CUST_4714,292,198.12,2024-04-04
CUST_2101,24,43.17,2024-05-06
CUST_3962,219,160.98,2023-03-04
CUST_1878,19,210.97,2023-04-28
CUST_34,129,104.71,2023-03-12
CUST_2155,316,262.0,2023-03-29
CUST_4932,95,65.09,2023-09-17
CUST_963,72,269.91,2024-02-13
CUST_3767,258,237.62,2024-03-11
CUST_3827,116,30.41,2024-04-03
CUST_2193,377,276.18,2023-08-08
CUST_3944,416,256.4,2023-04-16
CUST_3826,78,173.97,2023-05-30
CUST_2725,384,111.57,2023-09-13
CUST_1986,89,235.19,2024-04-29
CUST_3254,291,255.27,2024-06-02
CUST_3870,344,154.64,2023-03-08
CUST_1507,424,281.67,2023-02-28
CUST_1587,317,180.79,2024-06-01
CUST_305,434,125.94,2023-05-25
CUST_2765,183,274.67,2023-03-20
CUST_4784,390,64.26,2024-06-13
CUST_1726,242,222.63,2024-06-21
CUST_2907,102,287.14,2024-04-22
CUST_1577,452,259.55,2023-06-03
CUST_2927,472,267.86,2024-01-22
CUST_666,385,101.64,2023-12-22
CUST_4631,82,153.71,2023-05-06
CUST_2301,58,246.54,2023-12-04
CUST_3969,192,159.07,2024-03-07
CUST_4348,400,76.4,2024-06-14
CUST_1215,495,105.05,2024-01-25
CUST_2395,67,179.25,2023-02-22
CUST_560,67,231.93,2023-03-15
CUST_4572,10,62.89,2024-05-31
CUST_956,100,105.24,2024-05-29
CUST_2193,97,114.34,2023-12-29
CUST_2005,163,95.41,2023-10-06
CUST_1024,21,89.08,2024-03-10
CUST_2365,449,166.03,2023-04-03
CUST_4161,32,84.35,2023-02-03
CUST_3734,310,115.85,2023-11-07
CUST_1919,442,78.55,2023-11-01
CUST_3222,226,127.33,2024-01-21
CUST_2777,407,261.95,2023-10-11
CUST_3434,378,298.27,2023-08-25
CUST_1789,474,164.37,2023-05-18
CUST_300,449,264.39,2023-06-18
CUST_1496,190,254.52,2023-01-12
CUST_1232,295,233.41,2023-03-04
CUST_3507,393,230.66,2023-09-26
CUST_255,416,274.66,2023-07-19
CUST_3890,432,295.52,2023-08-25
CUST_145,311,162.4,2023-11-14
CUST_3456,268,43.98,2024-03-08
CUST_2271,365,161.52,2024-02-02
CUST_2286,349,135.27,2024-03-13
CUST_4656,405,67.78,2023-11-17
CUST_2034,277,115.65,2023-06-14
CUST_1334,72,197.69,2023-04-13
CUST_3975,460,11.63,2023-06-14
CUST_4674,80,197.42,2023-04-13
CUST_2778,237,78.99,2023-08-19
CUST_4890,128,272.01,2023-08-04
CUST_319,47,250.96,2024-01-15
CUST_1291,253,201.2,2023-06-27
CUST_4708,229,269.75,2023-04-08
CUST_108,125,44.78,2024-04-27
CUST_1652,379,153.33,2023-12-01
CUST_4848,280,52.76,2023-02-05
CUST_2029,346,66.17,2023-11-18
CUST_4040,181,73.65,2024-04-13
CUST_4326,151,250.96,2023-06-09
CUST_2011,123,33.94,2023-09-16
CUST_659,217,135.89,2023-05-26
CUST_2341,440,108.1,2023-09-17
CUST_3818,354,84.58,2023-01-12
CUST_3908,274,154.62,2023-03-19
CUST_224,35,109.9,2023-08-21
CUST_2912,97,243.35,2024-04-27
CUST_3012,484,208.39,2024-05-23
CUST_3113,488,92.3,2023-07-15
CUST_4549,376,185.5,2023-05-18
CUST_3299,458,227.81,2024-02-11
CUST_66,446,135.58,2023-03-21
CUST_67,18,277.29,2023-08-23
CUST_793,296,257.36,2023-06-18
CUST_2818,136,219.71,2024-02-09
CUST_1864,287,56.77,2023-12-10
CUST_885,24,167.65,2024-06-13
CUST_2347,79,189.08,2024-02-23
CUST_1909,99,32.94,2023-10-07
CUST_3809,159,177.78,2023-09-28
CUST_2082,303,98.78,2023-12-02
CUST_4060,390,117.69,2023-01-05
CUST_3993,350,267.48,2024-04-25
CUST_4835,279,298.82,2024-03-21
CUST_170,296,139.6,2024-02-10
CUST_4829,327,225.35,2023-03-02
CUST_2198,368,56.84,2024-01-11
CUST_1038,318,71.21,2024-03-10
CUST_3841,28,152.1,2024-04-20
CUST_1981,348,20.1,2023-05-14
CUST_3525,307,95.2,2024-03-15
CUST_1523,28,82.3,2024-03-11
CUST_4757,73,105.45,2023-12-29
CUST_1602,63,100.51,2024-04-22
CUST_252,192,185.94,2023-07-12
CUST_3163,19,267.63,2023-04-28
CUST_2960,359,17.81,2023-01-28
CUST_758,400,159.84,2023-12-07
CUST_4181,371,126.19,2023-07-28
CUST_146,19,172.32,2023-10-24
CUST_1346,345,51.21,2023-05-20
CUST_1189,431,276.04,2023-09-06
CUST_90,217,101.33,2023-01-16
CUST_2462,95,89.35,2024-01-30
CUST_4889,241,56.44,2023-03-12
CUST_4620,214,39.58,2023-08-30
CUST_2381,95,202.4,2023-05-30
CUST_1433,233,39.35,2023-05-12
CUST_1943,134,125.06,2024-03-24
CUST_357,198,66.42,2024-02-25
CUST_2085,172,58.22,2023-10-15
CUST_138,337,103.71,2023-10-29
CUST_553,122,56.71,2023-10-27
CUST_748,192,80.17,2024-04-05
CUST_4878,183,76.75,2024-04-20
CUST_2761,344,294.75,2023-11-02
CUST_4480,330,41.46,2023-05-10
CUST_847,409,102.34,2023-11-26
CUST_3866,425,297.95,2023-11-15
CUST_2998,107,35.62,2024-01-26
CUST_1606,215,119.84,2023-08-31
CUST_10,132,102.45,2023-05-28
CUST_3325,54,51.12,2023-10-07
CUST_2943,332,98.59,2023-01-11
CUST_4712,371,39.12,2023-08-29
CUST_1103,90,117.1,2023-07-30
CUST_3470,399,212.34,2023-12-09
CUST_400,62,27.11,2023-02-01
CUST_2794,166,150.42,2023-10-27
CUST_3506,150,259.9,2023-09-01
CUST_2132,270,231.32,2024-04-17
CUST_3302,78,72.77,2023-05-25
CUST_796,295,224.4,2024-02-24
CUST_4134,438,222.42,2023-03-10
CUST_1617,190,232.38,2024-02-08
CUST_1167,423,86.4,2023-03-17
CUST_2273,384,65.74,2023-01-06
CUST_2105,422,290.54,2023-05-29
CUST_598,156,26.13,2023-05-14
CUST_2311,416,180.46,2023-04-10
CUST_758,145,36.74,2023-06-06
CUST_846,21,215.5,2024-03-24
CUST_2610,155,25.76,2023-04-04
CUST_2226,414,167.77,2023-06-06
CUST_3398,138,60.36,2023-03-04
CUST_4558,292,218.96,2023-11-14
CUST_1707,351,59.52,2023-07-19
CUST_1528,232,158.75,2023-03-05
CUST_456,25,143.64,2024-04-18
CUST_4632,180,65.63,2023-10-03
CUST_75,69,283.05,2023-04-27
CUST_712,494,295.79,2024-03-10
CUST_326,451,277.06,2023-12-26
CUST_2540,237,248.77,2024-02-17
CUST_3240,58,66.29,2024-01-25
CUST_590,50,25.56,2024-03-02
CUST_2153,242,75.63,2024-02-10
CUST_1966,229,39.39,2023-02-02
CUST_2132,28,126.37,2024-06-21
CUST_4366,339,226.45,2023-10-10
CUST_3560,403,256.92,2023-10-06
CUST_4204,61,291.4,2023-02-21
CUST_4136,158,126.38,2023-03-12
CUST_57,114,278.97,2023-11-21
CUST_3698,259,226.82,2023-01-25
CUST_743,178,135.17,2024-02-20
CUST_1873,357,80.66,2023-10-02
CUST_3629,217,162.01,2023-10-18
CUST_3307,126,284.62,2023-10-14
CUST_2385,289,269.82,2023-08-24
CUST_1711,360,18.15,2024-03-07
CUST_4524,161,100.36,2024-06-20
CUST_1320,197,239.11,2023-01-02
CUST_1814,67,54.06,2023-10-02
CUST_2231,127,45.01,2024-01-16
CUST_1963,201,61.91,2023-02-08
CUST_3690,98,195.01,2023-11-15
CUST_4714,19,12.83,2023-07-23
CUST_3651,104,158.68,2024-01-20
CUST_2657,96,253.74,2023-06-11
CUST_1492,458,271.24,2023-09-21
CUST_745,342,35.06,2023-09-03
CUST_3709,468,150.13,2023-07-11
CUST_1141,71,285.74,2023-10-11
CUST_4736,243,261.58,2024-03-21
CUST_418,453,230.06,2024-05-03
CUST_2987,94,250.12,2023-10-01
CUST_244,178,176.21,2023-05-24
CUST_4909,280,288.37,2024-05-06
CUST_3007,170,98.12,2023-10-12
CUST_1797,11,110.64,2024-05-02
CUST_3367,466,77.52,2023-04-23
CUST_4144,497,31.89,2023-01-10
CUST_1871,101,269.91,2024-06-17
CUST_2919,303,104.36,2023-05-01
CUST_3536,238,242.13,2023-07-02
CUST_3932,408,246.68,2024-06-13
CUST_3296,498,20.29,2024-04-20
CUST_1107,340,140.97,2023-04-04
CUST_1128,266,169.45,2024-05-21
CUST_3512,112,110.62,2023-09-17
CUST_4966,121,51.99,2023-12-20
CUST_4557,179,287.1,2023-03-02
CUST_2642,428,149.38,2024-02-01
CUST_946,264,164.48,2023-01-12
CUST_3460,269,283.36,2023-06-25
CUST_3017,52,112.72,2024-06-17
CUST_4812,210,106.3,2023-04-14
CUST_4575,49,128.73,2024-03-25
CUST_3826,468,53.74,2023-04-25
CUST_951,138,213.09,2023-07-19
CUST_1007,179,81.47,2023-09-29
CUST_4253,61,64.47,2023-11-08
CUST_1483,229,273.72,2023-02-14
CUST_4764,389,200.28,2024-06-10
CUST_140,453,108.55,2023-02-27
CUST_412,323,80.2,2023-06-20
CUST_3691,159,264.94,2023-12-20
CUST_535,280,40.58,2023-10-19
CUST_4848,349,290.11,2024-02-28
CUST_372,465,148.06,2023-12-18
CUST_2460,46,238.55,2023-03-08
CUST_446,431,217.85,2024-05-29
CUST_2879,243,48.04,2024-03-03
CUST_4522,238,243.35,2023-04-10
CUST_4125,371,227.66,2023-06-01
CUST_1677,431,106.17,2023-09-24
CUST_386,109,118.71,2024-04-23
CUST_896,45,131.71,2023-12-20
CUST_3459,11,152.99,2024-05-28
CUST_4269,431,214.39,2024-05-21
CUST_1857,66,205.71,2023-01-30
CUST_3063,375,185.24,2023-02-01
CUST_1995,101,281.57,2023-12-09
CUST_4153,354,114.42,2023-01-13
CUST_2155,352,50.61,2023-01-28
CUST_1155,230,180.02,2024-04-07
CUST_4592,79,223.32,2024-02-02
CUST_3743,147,119.27,2023-10-10
CUST_2675,325,136.93,2023-07-08
CUST_2049,221,198.43,2023-05-12
CUST_481,117,227.52,2023-10-08
CUST_3349,81,31.08,2023-05-26
CUST_465,157,13.51,2023-06-24
CUST_2184,133,146.71,2023-11-10
CUST_230,442,76.98,2023-02-18
CUST_1871,323,36.17,2023-11-24
CUST_2134,27,222.77,2023-02-28
CUST_3315,112,237.34,2023-02-14
CUST_1810,46,107.67,2024-02-07
CUST_4891,469,16.5,2024-03-01
CUST_2967,52,79.31,2023-11-10
CUST_973,459,35.22,2023-08-05
CUST_859,295,208.0,2024-04-10
CUST_4520,348,78.54,2023-10-19
CUST_3114,390,79.96,2024-06-07
CUST_869,88,264.99,2023-03-04
CUST_3987,19,137.78,2024-05-24
CUST_512,151,234.07,2023-10-02
CUST_1471,142,165.13,2024-06-18
CUST_716,167,89.52,2023-09-05
CUST_4362,104,299.8,2024-03-13
CUST_2193,449,15.61,2023-03-02
CUST_4024,323,91.19,2023-01-13
CUST_76,356,248.44,2024-06-05
CUST_2871,327,118.56,2024-02-28
CUST_3842,301,255.2,2023-09-16
CUST_3160,455,104.78,2024-05-09
CUST_4991,233,24.83,2023-08-09
CUST_772,125,47.24,2023-08-09
CUST_3982,332,13.67,2023-01-30
CUST_1396,154,143.66,2023-08-19
CUST_952,416,52.56,2024-04-10
CUST_2463,215,239.06,2023-05-12
CUST_4837,401,99.98,2023-08-23
CUST_696,296,95.2,2023-09-26
CUST_3573,486,190.41,2024-05-31
CUST_2577,12,52.22,2023-08-20
CUST_32,62,85.87,2024-01-11
CUST_3739,234,261.56,2024-06-21
CUST_1665,360,130.74,2023-12-26
CUST_3477,361,120.24,2024-06-11
CUST_521,237,192.09,2024-03-01
CUST_3879,447,145.61,2023-07-06
CUST_4679,49,286.2,2023-12-24
CUST_3697,362,58.3,2023-01-21
CUST_4306,119,101.52,2023-09-20
CUST_3917,395,11.5,2024-03-01
CUST_1950,357,153.1,2023-01-27
CUST_3430,198,163.97,2023-12-07
CUST_2621,311,277.7,2024-03-17
CUST_3282,255,211.65,2023-10-08
CUST_4552,433,268.93,2023-08-03
CUST_1521,391,60.32,2023-12-16
CUST_3472,215,244.78,2024-04-08
CUST_4567,446,25.52,2024-01-04
